_id;dialog;movie;character;id
5cd96e05de30eff6ebcce983;Since you are robbed of Boromir I will do what I can in his stead. If I should return, think better of me father.;5cd95395de30eff6ebccde5d;5cd99d4bde30eff6ebccfcef;5cd96e05de30eff6ebcce983
5cd96e05de30eff6ebcce984;To few have come. We cannot defeat the armies of Mordor.;5cd95395de30eff6ebccde5d;5cd99d4bde30eff6ebccfd0e;5cd96e05de30eff6ebcce984
5cd96e05de30eff6ebcce985;Sneaking? Sneaking? Fat Hobbit is always so polite. Smeagol shows them secret ways that nobody else could find and they say 'sneak!' Sneak? Very nice friend, oh yes my precious very nice, very nice!;5cd95395de30eff6ebccde5d;5cd99d4bde30eff6ebccfe9e;5cd96e05de30eff6ebcce985
5cd96e05de30eff6ebcce986;Alright! Alright! You just startled me is all. What were you doing?;5cd95395de30eff6ebccde5d;5cd99d4bde30eff6ebccfd0d;5cd96e05de30eff6ebcce986
5cd96e05de30eff6ebcce987;Sneaking.;5cd95395de30eff6ebccde5d;5cd99d4bde30eff6ebccfe9e;5cd96e05de30eff6ebcce987
5cd96e05de30eff6ebcce988;Fine, have it your own way. I'm sorry to wake you Mr Frodo but we have to be moving on.;5cd95395de30eff6ebccde5d;5cd99d4bde30eff6ebccfd0d;5cd96e05de30eff6ebcce988
5cd96e05de30eff6ebcce989;It's dark still.;5cd95395de30eff6ebccde5d;5cd99d4bde30eff6ebccfc15;5cd96e05de30eff6ebcce989
5cd96e05de30eff6ebcce98a;It's always dark here. It's gone! The elven bread!;5cd95395de30eff6ebccde5d;5cd99d4bde30eff6ebccfd0d;5cd96e05de30eff6ebcce98a
5cd96e05de30eff6ebcce98b;Ech!;5cd95395de30eff6ebccde5d;5cd99d4bde30eff6ebccfe9e;5cd96e05de30eff6ebcce98b
5cd96e05de30eff6ebcce98c;What? That's all we have left!;5cd95395de30eff6ebccde5d;5cd99d4bde30eff6ebccfc15;5cd96e05de30eff6ebcce98c
5cd96e05de30eff6ebcce98d;We can't hold them. The city is lost.;5cd95395de30eff6ebccde5d;5cdbdf477ed9587226e7949b;5cd96e05de30eff6ebcce98d
5cd96e05de30eff6ebcce98e;What are you up to? Sneaking off are we?;5cd95395de30eff6ebccde5d;5cd99d4bde30eff6ebccfd0d;5cd96e05de30eff6ebcce98e
5cd96e05de30eff6ebcce98f;That will depend on the manner of your return.;5cd95395de30eff6ebccde5d;5cd99d4bde30eff6ebccfc9a;5cd96e05de30eff6ebcce98f
5cd96e05de30eff6ebcce990;He took it. He must have.;5cd95395de30eff6ebccde5d;5cd99d4bde30eff6ebccfd0d;5cd96e05de30eff6ebcce990
5cd96e05de30eff6ebcce991;Smeagol? No, no, not poor Smeagol. Smeagol hates nasty elf bread.;5cd95395de30eff6ebccde5d;5cd99d4bde30eff6ebccfe9e;5cd96e05de30eff6ebcce991
5cd96e05de30eff6ebcce992;You're a lying rat! What did you do with it?;5cd95395de30eff6ebccde5d;5cd99d4bde30eff6ebccfd0d;5cd96e05de30eff6ebcce992
5cd96e05de30eff6ebcce993;He doesn't eat it. He can't have taken it.;5cd95395de30eff6ebccde5d;5cd99d4bde30eff6ebccfc15;5cd96e05de30eff6ebcce993
5cd96e05de30eff6ebcce994;Look, what's this? Crumbs on his jacketses. He took it! He took it! I've seen him, he's always stuffing his face when master's not looking.;5cd95395de30eff6ebccde5d;5cd99d4bde30eff6ebccfe9e;5cd96e05de30eff6ebcce994
5cd96e05de30eff6ebcce995;That's a filthy lie! You stinking, two faced sneak!;5cd95395de30eff6ebccde5d;5cd99d4bde30eff6ebccfd0d;5cd96e05de30eff6ebcce995
5cd96e05de30eff6ebcce996;Tell the men to break cover. We ride for Minas Tirith.;5cd95395de30eff6ebccde5d;5cd99d4bde30eff6ebccfcef;5cd96e05de30eff6ebcce996
5cd96e05de30eff6ebcce997;Nazg'l!;5cd95395de30eff6ebccde5d;5cd99d4bde30eff6ebccfc95;5cd96e05de30eff6ebcce997
5cd96e05de30eff6ebcce998;Take cover! Nazgul! Fall back. Fall back to Minas Tirith!;5cd95395de30eff6ebccde5d;5cd99d4bde30eff6ebccfcef;5cd96e05de30eff6ebcce998
5cd96e05de30eff6ebcce999;Stop it!;5cd95395de30eff6ebccde5d;5cd99d4bde30eff6ebccfc15;5cd96e05de30eff6ebcce999
5cd96e05de30eff6ebcce99a;I'll kill him!;5cd95395de30eff6ebccde5d;5cd99d4bde30eff6ebccfd0d;5cd96e05de30eff6ebcce99a
5cd96e05de30eff6ebcce99b;Call me';5cd95395de30eff6ebccde5d;5cd99d4bde30eff6ebccfd0d;5cd96e05de30eff6ebcce99b
5cd96e05de30eff6ebcce99c;Sam, no!;5cd95395de30eff6ebccde5d;5cd99d4bde30eff6ebccfc15;5cd96e05de30eff6ebcce99c
5cd96e05de30eff6ebcce99d;No. No you're not all right, you're exhausted. It's that Gollum. It's this place. It's that thing around your neck. I could help a bit. I could carry it for a while, carry it for a while, I could carry it! I could carry it! Share the load! Share the load! Share the load!;5cd95395de30eff6ebccde5d;5cd99d4bde30eff6ebccfd0d;5cd96e05de30eff6ebcce99d
5cd96e05de30eff6ebcce99e;Get away!;5cd95395de30eff6ebccde5d;5cd99d4bde30eff6ebccfc15;5cd96e05de30eff6ebcce99e
5cd96e05de30eff6ebcce99f;Fall back! Retreat! Retreat! Run for your lives!;5cd95395de30eff6ebccde5d;5cd99d4bde30eff6ebccfcef;5cd96e05de30eff6ebcce99f
5cd96e05de30eff6ebcce9a0;The age of men is over. The time of the Orc has come.;5cd95395de30eff6ebccde5d;5cdbdecb6dc0baeae48cfa96;5cd96e05de30eff6ebcce9a0
5cd96e05de30eff6ebcce9a1;I'm all right.;5cd95395de30eff6ebccde5d;5cd99d4bde30eff6ebccfc15;5cd96e05de30eff6ebcce9a1
5cd96e05de30eff6ebcce9a2;Oh my! I'm sorry. I didn't mean it to go so far. I was just so, so angry! Here just' let's just rest a bit.;5cd95395de30eff6ebccde5d;5cd99d4bde30eff6ebccfd0d;5cd96e05de30eff6ebcce9a2
5cd96e05de30eff6ebcce9a3;Keep going. It's the Nazgul. Take cover my lord. It's coming.;5cd95395de30eff6ebccde5d;5cdbe49b7ed9587226e794a0;5cd96e05de30eff6ebcce9a3
5cd96e05de30eff6ebcce9a4;Sam!;5cd95395de30eff6ebccde5d;5cd99d4bde30eff6ebccfc15;5cd96e05de30eff6ebcce9a4
5cd96e05de30eff6ebcce9a5;It's Mithrandir! The White Rider!;5cd95395de30eff6ebccde5d;5cdbe49b7ed9587226e794a0;5cd96e05de30eff6ebcce9a5
5cd96e05de30eff6ebcce9a6;Foreseen and done nothing!;5cd95395de30eff6ebccde5d;5cd99d4bde30eff6ebccfea0;5cd96e05de30eff6ebcce9a6
5cd96e05de30eff6ebcce9a7;Faramir? This is not the first Halfling to have crossed your path.;5cd95395de30eff6ebccde5d;5cd99d4bde30eff6ebccfea0;5cd96e05de30eff6ebcce9a7
5cd96e05de30eff6ebcce9a8;Pull!;5cd95395de30eff6ebccde5d;5cdbe49b7ed9587226e794a0;5cd96e05de30eff6ebcce9a8
5cd96e05de30eff6ebcce9a9;Mithrandir! They broke through our defences. They've taken the bridge and the West bank. Battalions of Orcs are crossing the river.;5cd95395de30eff6ebccde5d;5cd99d4bde30eff6ebccfcef;5cd96e05de30eff6ebcce9a9
5cd96e05de30eff6ebcce9aa;It is as the Lord Denethor predicted! Long has he foreseen this doom!;5cd95395de30eff6ebccde5d;5cd9d5cf844dc4c55e47aff0;5cd96e05de30eff6ebcce9aa
5cd96e05de30eff6ebcce9ab;You've seen Frodo and Sam?;5cd95395de30eff6ebccde5d;5cd99d4bde30eff6ebccfe2e;5cd96e05de30eff6ebcce9ab
5cd96e05de30eff6ebcce9ac;No.;5cd95395de30eff6ebccde5d;5cd99d4bde30eff6ebccfcef;5cd96e05de30eff6ebcce9ac
5cd96e05de30eff6ebcce9ad;Where? When?;5cd95395de30eff6ebccde5d;5cd99d4bde30eff6ebccfea0;5cd96e05de30eff6ebcce9ad
5cd96e05de30eff6ebcce9ae;I don't want to keep it. I just want to help.;5cd95395de30eff6ebccde5d;5cd99d4bde30eff6ebccfd0d;5cd96e05de30eff6ebcce9ae
5cd96e05de30eff6ebcce9af;See? See? He wants it for himself.;5cd95395de30eff6ebccde5d;5cd99d4bde30eff6ebccfe9e;5cd96e05de30eff6ebcce9af
5cd96e05de30eff6ebcce9b0;Shut up you! Go away! Get out of here!;5cd95395de30eff6ebccde5d;5cd99d4bde30eff6ebccfd0d;5cd96e05de30eff6ebcce9b0
5cd96e05de30eff6ebcce9b1;No Sam! It's you! I'm sorry Sam.;5cd95395de30eff6ebccde5d;5cd99d4bde30eff6ebccfc15;5cd96e05de30eff6ebcce9b1
5cd96e05de30eff6ebcce9b2;But he's a liar! He's poisoned you against me.;5cd95395de30eff6ebccde5d;5cd99d4bde30eff6ebccfd0d;5cd96e05de30eff6ebcce9b2
5cd96e05de30eff6ebcce9b3;You can't help me any more.;5cd95395de30eff6ebccde5d;5cd99d4bde30eff6ebccfc15;5cd96e05de30eff6ebcce9b3
5cd96e05de30eff6ebcce9b4;You don't mean that.;5cd95395de30eff6ebccde5d;5cd99d4bde30eff6ebccfd0d;5cd96e05de30eff6ebcce9b4
5cd96e05de30eff6ebcce9b5;Go home.;5cd95395de30eff6ebccde5d;5cd99d4bde30eff6ebccfc15;5cd96e05de30eff6ebcce9b5
5cd96e05de30eff6ebcce9b6;Can you sing, Master Hobbit?;5cd95395de30eff6ebccde5d;5cd99d4bde30eff6ebccfc9a;5cd96e05de30eff6ebcce9b6
5cd96e05de30eff6ebcce9b7;Well, yes. At least well enough for my own people. But we have no songs for great halls and evil times.;5cd95395de30eff6ebccde5d;5cd99d4bde30eff6ebccfe2e;5cd96e05de30eff6ebcce9b7
5cd96e05de30eff6ebcce9b8;Sauron's wrath will be terrible, his retribution swift.;5cd95395de30eff6ebccde5b;5cd99d4bde30eff6ebccfea0;5cd96e05de30eff6ebcce9b8
5cd96e05de30eff6ebcce9b9;The battle for Helm's Deep is over. The battle for Middle-earth is about to begin.;5cd95395de30eff6ebccde5b;5cd99d4bde30eff6ebccfea0;5cd96e05de30eff6ebcce9b9
5cd96e05de30eff6ebcce9ba;All our hopes now lie with two little Hobbits...;5cd95395de30eff6ebccde5b;5cd99d4bde30eff6ebccfea0;5cd96e05de30eff6ebcce9ba
5cd96e05de30eff6ebcce9bb;In Ithilien. Not two days ago. Gandalf, they're taking the road to the Morgul vale.;5cd95395de30eff6ebccde5d;5cd99d4bde30eff6ebccfcef;5cd96e05de30eff6ebcce9bb
5cd96e05de30eff6ebcce9bc;Where does my allegiance lie if not here? This is the city of the men of N'menor. I will gladly give my life to defend her beauty, her memory, her wisdom.;5cd95395de30eff6ebccde5d;5cd99d4bde30eff6ebccfcef;5cd96e05de30eff6ebcce9bc
5cd96e05de30eff6ebcce9bd;What does that mean? What's wrong? He looks at Gandalf.;5cd95395de30eff6ebccde5d;5cd99d4bde30eff6ebccfe2e;5cd96e05de30eff6ebcce9bd
5cd96e05de30eff6ebcce9be;Faramir! Faramir! Your father's will has turned to madness. Do not throw away your life so rashly.;5cd95395de30eff6ebccde5d;5cd99d4bde30eff6ebccfea0;5cd96e05de30eff6ebcce9be
5cd96e05de30eff6ebcce9bf;Your father loves you Faramir. He will remember it before the end.;5cd95395de30eff6ebccde5d;5cd99d4bde30eff6ebccfea0;5cd96e05de30eff6ebcce9bf
5cd96e05de30eff6ebcce9c0;And then the pass of Cirith Ungol.;5cd95395de30eff6ebccde5d;5cd99d4bde30eff6ebccfea0;5cd96e05de30eff6ebcce9c0
5cd96e05de30eff6ebcce9c1;What you judged to be right! You sent the Ring of power into Mordor in the hands of a witless Halfling! It should have been brought back to the citadel to be kept safe. Hidden. Dark and deep in the vaults' not to be used. unless, at the uttermost end of need.;5cd95395de30eff6ebccde5d;5cd99d4bde30eff6ebccfc9a;5cd96e05de30eff6ebcce9c1
5cd96e05de30eff6ebcce9c2;I would not use the Ring. Not if Minas Tirith were falling in ruin and I alone could save her.;5cd95395de30eff6ebccde5d;5cd99d4bde30eff6ebccfcef;5cd96e05de30eff6ebcce9c2
5cd96e05de30eff6ebcce9c3;Ever you desire to appear lordly and gracious as a King of old. Boromir would have remembered his father's need. He would have brought me a kingly gift;5cd95395de30eff6ebccde5d;5cd99d4bde30eff6ebccfc9a;5cd96e05de30eff6ebcce9c3
5cd96e05de30eff6ebcce9c4;Boromir would not have brought the Ring. He would have stretched out his hand to this thing and taking it he would have fallen.;5cd95395de30eff6ebccde5d;5cd99d4bde30eff6ebccfcef;5cd96e05de30eff6ebcce9c4
5cd96e05de30eff6ebcce9c5;This is how you would serve your city? You would risk its utter ruin?;5cd95395de30eff6ebccde5d;5cd99d4bde30eff6ebccfc9a;5cd96e05de30eff6ebcce9c5
5cd96e05de30eff6ebcce9c6;I did what I judged to be right.;5cd95395de30eff6ebccde5d;5cd99d4bde30eff6ebccfcef;5cd96e05de30eff6ebcce9c6
5cd96e05de30eff6ebcce9c7;And why should your songs be unfit for my halls? Come, sing me a song.;5cd95395de30eff6ebccde5d;5cd99d4bde30eff6ebccfc9a;5cd96e05de30eff6ebcce9c7
5cd96e05de30eff6ebcce9c8;Home is behind, The world ahead, And there are many paths to tread, Through shadow, to the edge of night, Until the stars are all alight. Mist and shadow cloud and shade, All shall fade, All shall, 'fade.;5cd95395de30eff6ebccde5d;5cd99d4bde30eff6ebccfe2e;5cd96e05de30eff6ebcce9c8
5cd96e05de30eff6ebcce9c9;Faramir tell me everything. Tell me all you know.;5cd95395de30eff6ebccde5d;5cd99d4bde30eff6ebccfea0;5cd96e05de30eff6ebcce9c9
5cd96e05de30eff6ebcce9ca;March, march! March, march march!;5cd95395de30eff6ebccde5d;5cdbe49b7ed9587226e794a0;5cd96e05de30eff6ebcce9ca
5cd96e05de30eff6ebcce9cb;...somewhere in the wilderness.;5cd95395de30eff6ebccde5b;5cd99d4bde30eff6ebccfea0;5cd96e05de30eff6ebcce9cb
5cd96e05de30eff6ebcce9cc;I wonder if we'll ever be put into songs or tales.;5cd95395de30eff6ebccde5b;5cd99d4bde30eff6ebccfd0d;5cd96e05de30eff6ebcce9cc
5cd96e05de30eff6ebcce9cd;What?;5cd95395de30eff6ebccde5b;5cd99d4bde30eff6ebccfc15;5cd96e05de30eff6ebcce9cd
5cd96e05de30eff6ebcce9ce;"I wonder if people will ever say, ""Let's hear about Frodo and the Ring."" And they'll say, ""Yes! That's one of my favourite stories."" ""Frodo was really courageous, wasn't he, Dad? "" ""Yes, my boy. The most famousest of Hobbits. And that's saying a lot.""";5cd95395de30eff6ebccde5b;5cd99d4bde30eff6ebccfd0d;5cd96e05de30eff6ebcce9ce
5cd96e05de30eff6ebcce9cf;"Well, you've left out one of the chief characters: ""Samwise the Brave."" I want to hear more about Sam.";5cd95395de30eff6ebccde5b;5cd99d4bde30eff6ebccfc15;5cd96e05de30eff6ebcce9cf
5cd96e05de30eff6ebcce9d0;Frodo wouldn't have got far without Sam.;5cd95395de30eff6ebccde5b;5cd99d4bde30eff6ebccfc15;5cd96e05de30eff6ebcce9d0
5cd96e05de30eff6ebcce9d1;Smeagol?;5cd95395de30eff6ebccde5b;5cd99d4bde30eff6ebccfc15;5cd96e05de30eff6ebcce9d1
5cd96e05de30eff6ebcce9d2;So was l.;5cd95395de30eff6ebccde5b;5cd99d4bde30eff6ebccfc15;5cd96e05de30eff6ebcce9d2
5cd96e05de30eff6ebcce9d3;Master. Master looks after us. Master wouldn't hurt us.;5cd95395de30eff6ebccde5b;5cd99d4bde30eff6ebccfe9e;5cd96e05de30eff6ebcce9d3
5cd96e05de30eff6ebcce9d4;Now, Mr. Frodo, you shouldn't make fun. I was being serious.;5cd95395de30eff6ebccde5b;5cd99d4bde30eff6ebccfd0d;5cd96e05de30eff6ebcce9d4
5cd96e05de30eff6ebcce9d5;Don't ask Smeagol. Poor, poor Smeagol.;5cd95395de30eff6ebccde5b;5cd99d4bde30eff6ebccfe9e;5cd96e05de30eff6ebcce9d5
5cd96e05de30eff6ebcce9d6;"""Samwise the Brave.""";5cd95395de30eff6ebccde5b;5cd99d4bde30eff6ebccfd0d;5cd96e05de30eff6ebcce9d6
5cd96e05de30eff6ebcce9d7;Master broke his promise.;5cd95395de30eff6ebccde5b;5cd99d4bde30eff6ebccfe9e;5cd96e05de30eff6ebcce9d7
5cd96e05de30eff6ebcce9d8;You know nothing of this matter!;5cd95395de30eff6ebccde5d;5cd99d4bde30eff6ebccfc9a;5cd96e05de30eff6ebcce9d8
5cd96e05de30eff6ebcce9d9;We're not going to wait for you. Come on.;5cd95395de30eff6ebccde5b;5cd99d4bde30eff6ebccfd0d;5cd96e05de30eff6ebcce9d9
5cd96e05de30eff6ebcce9da;Father?;5cd95395de30eff6ebccde5d;5cd99d4bde30eff6ebccfcef;5cd96e05de30eff6ebcce9da
5cd96e05de30eff6ebcce9db;My son! Leave me!;5cd95395de30eff6ebccde5d;5cd99d4bde30eff6ebccfc9a;5cd96e05de30eff6ebcce9db
5cd96e05de30eff6ebcce9dc;Careful master! Careful. Very far to fall. Very dangerous are the stairs.;5cd95395de30eff6ebccde5d;5cd99d4bde30eff6ebccfe9e;5cd96e05de30eff6ebcce9dc
5cd96e05de30eff6ebcce9dd;Come master.;5cd95395de30eff6ebccde5d;5cd99d4bde30eff6ebccfe9e;5cd96e05de30eff6ebcce9dd
5cd96e05de30eff6ebcce9de;Come to Smeagol.;5cd95395de30eff6ebccde5d;5cd99d4bde30eff6ebccfe9e;5cd96e05de30eff6ebcce9de
5cd96e05de30eff6ebcce9df;Mr Frodo! Get back you! Don't touch him.;5cd95395de30eff6ebccde5d;5cd99d4bde30eff6ebccfd0d;5cd96e05de30eff6ebcce9df
5cd96e05de30eff6ebcce9e0;Master betrayed us. Wicked. Tricksy. False. We ought to wring his filthy little neck. Kill him! Kill him! Kill them both! And then we take the precious, and we be the master!;5cd95395de30eff6ebccde5b;5cd99d4bde30eff6ebccfe9e;5cd96e05de30eff6ebcce9e0
5cd96e05de30eff6ebcce9e1;He would have kept it for his own. And when he returned you would not have known your son.;5cd95395de30eff6ebccde5d;5cd99d4bde30eff6ebccfcef;5cd96e05de30eff6ebcce9e1
5cd96e05de30eff6ebcce9e2;Send forth all legions. Do not stop the attack until the city is taken.;5cd95395de30eff6ebccde5d;5cd9d576844dc4c55e47afee;5cd96e05de30eff6ebcce9e2
5cd96e05de30eff6ebcce9e3;Boromir was loyal to me! Not some wizard's pupil.;5cd95395de30eff6ebccde5d;5cd99d4bde30eff6ebccfc9a;5cd96e05de30eff6ebcce9e3
5cd96e05de30eff6ebcce9e4;Why does he hates poor Smeagol? What has Smeagol ever done to him? Master? Master carries a heavy burden. Smeagol knows, heavy heavy burden. Fat one cannot know. He wants it. He needs it. Smeagol sees it in his eye. Very soon he will ask you for it. You will see. The fat one will take it from you!;5cd95395de30eff6ebccde5d;5cd99d4bde30eff6ebccfe9e;5cd96e05de30eff6ebcce9e4
5cd96e05de30eff6ebcce9e5;But the fat Hobbit, he knows. Eyes always watching.;5cd95395de30eff6ebccde5b;5cd99d4bde30eff6ebccfe9e;5cd96e05de30eff6ebcce9e5
5cd96e05de30eff6ebcce9e6;Yes. No! No! It's too risky. It's too risky.;5cd95395de30eff6ebccde5b;5cd99d4bde30eff6ebccfe9e;5cd96e05de30eff6ebcce9e6
5cd96e05de30eff6ebcce9e7;Where is he? Where has he gone? Hey, Gollum! Where are you?;5cd95395de30eff6ebccde5b;5cd99d4bde30eff6ebccfd0d;5cd96e05de30eff6ebcce9e7
5cd96e05de30eff6ebcce9e8;Smeagol?;5cd95395de30eff6ebccde5b;5cd99d4bde30eff6ebccfc15;5cd96e05de30eff6ebcce9e8
5cd96e05de30eff6ebcce9e9;We could let, do it.;5cd95395de30eff6ebccde5b;5cd99d4bde30eff6ebccfe9e;5cd96e05de30eff6ebcce9e9
5cd96e05de30eff6ebcce9ea;Yes. She could do it.;5cd95395de30eff6ebccde5b;5cd99d4bde30eff6ebccfe9e;5cd96e05de30eff6ebcce9ea
5cd96e05de30eff6ebcce9eb;Yes, precious, she could. And then we takes it once they're dead.;5cd95395de30eff6ebccde5b;5cd99d4bde30eff6ebccfe9e;5cd96e05de30eff6ebcce9eb
5cd96e05de30eff6ebcce9ec;Yes. Yes. Yes.;5cd95395de30eff6ebccde5b;5cd99d4bde30eff6ebccfe9e;5cd96e05de30eff6ebcce9ec
5cd96e05de30eff6ebcce9ed;Kill them both.;5cd95395de30eff6ebccde5b;5cd99d4bde30eff6ebccfe9e;5cd96e05de30eff6ebcce9ed
5cd96e05de30eff6ebcce9ee;Come on, Hobbits. Long ways to go yet. Smeagol will show you the way.;5cd95395de30eff6ebccde5b;5cd99d4bde30eff6ebccfe9e;5cd96e05de30eff6ebcce9ee
5cd96e05de30eff6ebcce9ef;Then we stabs them out. Put out his eyeses and make him crawl.;5cd95395de30eff6ebccde5b;5cd99d4bde30eff6ebccfe9e;5cd96e05de30eff6ebcce9ef
5cd96e05de30eff6ebcce9f0;Once they're dead. Ssssssssssssssh!;5cd95395de30eff6ebccde5b;5cd99d4bde30eff6ebccfe9e;5cd96e05de30eff6ebcce9f0
5cd96e05de30eff6ebcce9f1;Stay out of the forest! Keep away from the trees!;5cd95395de30eff6ebccde5b;5cdbdecb6dc0baeae48cfa5a;5cd96e05de30eff6ebcce9f1
5cd96e05de30eff6ebcce9f2;Final count: 42.;5cd95395de30eff6ebccde5b;5cd99d4bde30eff6ebccfd81;5cd96e05de30eff6ebcce9f2
5cd96e05de30eff6ebcce9f3;Forty-two? That's not bad for a pointy-eared Elvish princeling. I myself am sitting pretty on 43.;5cd95395de30eff6ebccde5b;5cd99d4bde30eff6ebccfd23;5cd96e05de30eff6ebcce9f3
5cd96e05de30eff6ebcce9f4;Forty-three.;5cd95395de30eff6ebccde5b;5cd99d4bde30eff6ebccfd81;5cd96e05de30eff6ebcce9f4
5cd96e05de30eff6ebcce9f5;I will break him.;5cd95395de30eff6ebccde5d;5cd9d576844dc4c55e47afee;5cd96e05de30eff6ebcce9f5
5cd96e05de30eff6ebcce9f6;Where are Theoden's riders?;5cd95395de30eff6ebccde5d;5cdbe49b7ed9587226e794a0;5cd96e05de30eff6ebcce9f6
5cd96e05de30eff6ebcce9f7;Will Rohan's army come? Mithrandir?;5cd95395de30eff6ebccde5d;5cdbe49b7ed9587226e794a0;5cd96e05de30eff6ebcce9f7
5cd96e05de30eff6ebcce9f8;Courage is the best defence that you have now.;5cd95395de30eff6ebccde5d;5cd99d4bde30eff6ebccfea0;5cd96e05de30eff6ebcce9f8
5cd96e05de30eff6ebcce9f9;Follow me.;5cd95395de30eff6ebccde5b;5cd99d4bde30eff6ebccfe9e;5cd96e05de30eff6ebcce9f9
5cd96e05de30eff6ebcce9fa;He was twitching.;5cd95395de30eff6ebccde5b;5cd99d4bde30eff6ebccfd81;5cd96e05de30eff6ebcce9fa
5cd96e05de30eff6ebcce9fb;Slay them all!;5cd95395de30eff6ebccde5d;5cd9d576844dc4c55e47afee;5cd96e05de30eff6ebcce9fb
5cd96e05de30eff6ebcce9fc;He was twitching because he's got my axe embedded in his nervous system!;5cd95395de30eff6ebccde5b;5cd99d4bde30eff6ebccfd23;5cd96e05de30eff6ebcce9fc
5cd96e05de30eff6ebcce9fd;He doesn't look too happy, does he?;5cd95395de30eff6ebccde5b;5cd99d4bde30eff6ebccfc7c;5cd96e05de30eff6ebcce9fd
5cd96e05de30eff6ebcce9fe;Not too happy at all, Merry.;5cd95395de30eff6ebccde5b;5cd99d4bde30eff6ebccfe2e;5cd96e05de30eff6ebcce9fe
5cd96e05de30eff6ebcce9ff;Still, I suppose the view would be quite nice from up there.;5cd95395de30eff6ebccde5b;5cd99d4bde30eff6ebccfc7c;5cd96e05de30eff6ebcce9ff
5cd96e05de30eff6ebccea00;He was already dead.;5cd95395de30eff6ebccde5b;5cd99d4bde30eff6ebccfd23;5cd96e05de30eff6ebccea00
5cd96e05de30eff6ebccea01;What of the wizard?;5cd95395de30eff6ebccde5d;5cdbdecb6dc0baeae48cfa96;5cd96e05de30eff6ebccea01
5cd96e05de30eff6ebccea02;No, it isn't. I'm starving.;5cd95395de30eff6ebccde5b;5cd99d4bde30eff6ebccfe2e;5cd96e05de30eff6ebccea02
5cd96e05de30eff6ebccea03;Good luck trying to find something decent around here. Probably only dead rats and mouldy bread.;5cd95395de30eff6ebccde5b;5cd99d4bde30eff6ebccfc7c;5cd96e05de30eff6ebccea03
5cd96e05de30eff6ebccea04;Saruman's storeroom!;5cd95395de30eff6ebccde5b;5cd99d4bde30eff6ebccfc7c;5cd96e05de30eff6ebccea04
5cd96e05de30eff6ebccea05;I don't believe it.;5cd95395de30eff6ebccde5b;5cd99d4bde30eff6ebccfe2e;5cd96e05de30eff6ebccea05
5cd96e05de30eff6ebccea06;It can't be.;5cd95395de30eff6ebccde5b;5cd99d4bde30eff6ebccfc7c;5cd96e05de30eff6ebccea06
5cd96e05de30eff6ebccea07;lt is!;5cd95395de30eff6ebccde5b;5cd99d4bde30eff6ebccfe2e;5cd96e05de30eff6ebccea07
5cd96e05de30eff6ebccea08;Oh, yes. It's a quality establishment. I hear the staff are very good.;5cd95395de30eff6ebccde5b;5cd99d4bde30eff6ebccfe2e;5cd96e05de30eff6ebccea08
5cd96e05de30eff6ebccea09;What are you doing?;5cd95395de30eff6ebccde5b;5cd99d4bde30eff6ebccfe2e;5cd96e05de30eff6ebccea09
5cd96e05de30eff6ebccea0a;Nothing. The world's back to normal, that's all.;5cd95395de30eff6ebccde5b;5cd99d4bde30eff6ebccfc7c;5cd96e05de30eff6ebccea0a
5cd96e05de30eff6ebccea0b;It's perfect. One barrel each. Wait. Do you think we should share it with Treebeard?;5cd95395de30eff6ebccde5b;5cd99d4bde30eff6ebccfe2e;5cd96e05de30eff6ebccea0b
5cd96e05de30eff6ebccea0c;Share it? No. No. Dead plant and all that. Don't think he'd understand. Could be a distant relative.;5cd95395de30eff6ebccde5b;5cd99d4bde30eff6ebccfc7c;5cd96e05de30eff6ebccea0c
5cd96e05de30eff6ebccea0d;I get it. Don't be hasty.;5cd95395de30eff6ebccde5b;5cd99d4bde30eff6ebccfe2e;5cd96e05de30eff6ebccea0d
5cd96e05de30eff6ebccea0e;Exactly. Bar-hrum.;5cd95395de30eff6ebccde5b;5cd99d4bde30eff6ebccfc7c;5cd96e05de30eff6ebccea0e
5cd96e05de30eff6ebccea0f;Longbottom Leaf. The finest pipe-weed in South Farthing.;5cd95395de30eff6ebccde5b;5cd99d4bde30eff6ebccfc7c;5cd96e05de30eff6ebccea0f
5cd96e05de30eff6ebccea10;The Shire must truly be a great realm, Master Gamgee, where gardeners are held in high honor.;5cd95395de30eff6ebccde5b;5cd99d4bde30eff6ebccfcef;5cd96e05de30eff6ebccea10
5cd96e05de30eff6ebccea11;What road will you take once you reach the woods?;5cd95395de30eff6ebccde5b;5cd99d4bde30eff6ebccfcef;5cd96e05de30eff6ebccea11
5cd96e05de30eff6ebccea12;Gollum says there's a path near Minas Morgul that climbs up into the mountains.;5cd95395de30eff6ebccde5b;5cd99d4bde30eff6ebccfc15;5cd96e05de30eff6ebccea12
5cd96e05de30eff6ebccea13;Cirith Ungol?,;5cd95395de30eff6ebccde5b;5cd99d4bde30eff6ebccfcef;5cd96e05de30eff6ebccea13
5cd96e05de30eff6ebccea14;ls that its name?;5cd95395de30eff6ebccde5b;5cd99d4bde30eff6ebccfcef;5cd96e05de30eff6ebccea14
5cd96e05de30eff6ebccea15;No. No! Yes.;5cd95395de30eff6ebccde5b;5cd99d4bde30eff6ebccfe9e;5cd96e05de30eff6ebccea15
